GO,Tdro,Ajap,Pvin,Pqin,Tele,Gfla,Lhet,Cchi,Asoj,Nvit,Ppup,Acal,Aful,Csol,Pven,Lbou,Hheb,Btre,Vvel
GO:0061525,1637.126972,1014.91434864878,1150.91129537538,2039.5428574464,2920.5355249863,1014.355390818,450.4391022345,3597.3689618244,941.10084049001,883.6011559939001,929.3002902748,1972.53307406997,1305.93681358272,2313.21709124,1348.80271574061,998.17248517954,1410.188704966,309.86895999556,3530.9737418151
GO:0072002,1921.4545,1057.43740542038,1147.03692313518,2314.1703669214,3225.6266676354,1013.339204262,526.2296932545,3956.1095453388,992.62601800088,894.21074926729,1136.0415599624,2027.61667452915,1300.43711900064,2349.518203846,1335.29314837191,994.63053230206,1558.9475990696,313.49726951956,3984.9122148906
GO:1901213,577.486586,2022.21075191157,55.099356381795,2524.295497511,256.20272484507,877.339297527,160.489774949,312.49844004984,971.20862135287,330.68604415159,1026.75736404928,1603.71003415737,45.833711750592,110.688363555,763.64007161013,543.19552306994,858.9569304446401,120.57124172214,1352.7893095353
GO:1901228,452.269812,2000.11970203405,20.400224411325,2476.3756669642,187.240237644357,840.653046387,135.1385384555,265.42741190376,897.85990303118,316.64704212843,965.93696910552,1263.98097976974,30.88901173488,76.800414422853,708.7147078693499,452.37741066054,781.0265465421601,23.849828776416,1232.0827660785
GO:2000826,821.905146,2191.55381352963,444.83100034857,2824.4744949016,713.3231382090299,898.8565460489999,312.5866760440001,1058.55753214392,1247.3606217158,465.4340223859101,1238.89765756288,1758.45857705997,148.944111321504,202.52394094141,1235.01224873364,782.2724445408801,1159.37610190916,168.8788283378,2070.8634665124
GO:0005048,1591.012064,7006.064393183099,2145.3488086965,4874.8244619708,6730.2443513646,4263.20480586,1576.015648705,2838.0768204762,2577.43044260937,4355.9068227876,3203.4581764704,4978.77148533,4821.4131375936,1051.2472283632,2360.6180661726,3238.9236843072,3442.5508786456,440.37562519912,1754.7639059916
GO:0005786,150.470176,3353.4828564138,926.97492302679,1479.51049811338,3880.5067284408,1276.292279955,403.0830352429999,832.08976599354,851.8708626331301,2962.481954495,908.4523688536,1922.26654109514,2580.66584174016,212.67680170176,594.5982261035699,784.28979170226,758.95628449128,75.009601481132,244.00878430194
GO:0048500,150.470176,3353.4828564138,926.97492302679,1479.51049811338,3880.5067284408,1276.292279955,403.0830352429999,832.08976599354,851.8708626331301,2962.481954495,908.4523688536,1922.26654109514,2580.66584174016,212.67680170176,594.5982261035699,784.28979170226,758.95628449128,75.009601481132,244.00878430194
GO:0038202,404.34086,919.32202929163,506.94372081012,2199.387040326,1721.65335717681,379.963360161,510.5543081115,1391.54274570444,3554.1880817476995,335.3938091652801,545.19977972592,1427.39652639564,580.96941441024,518.61978129225,1294.19448514746,1312.565129602,1462.5147485108,219.80742813124,1153.612069512
GO:0042030,849.5454480000001,448.04326837096,190.28709454128,287.03370600066,1186.58021688018,136.8206038584,195.687655146,488.8766986848,631.02602113557,143.764612947862,314.12625028952,391.17596606289,296.09479569504,239.33667615286,116.35085697495,505.47278569128,286.70129912008,80.73015747240001,482.14427431779
GO:0060590,2534.935538,3292.0746340391,1540.6885208352,4056.1050521794,4394.4599377467,1002.474697455,1098.1519007185,3644.9404959978,4864.328615619501,1351.07681059272,1724.43607629152,3556.4316801114,1867.54706836512,1723.0613866114,2102.2629106752,3014.0159553662,1690.1030490444,359.04886992428,3106.0995803838
GO:0070230,14.941994,54.53116472777599,136.800015249282,138.110150200106,39.153649803876,260.173535622,26.74786764725,188.55941631252,107.258651438936,21.5890581823645,125.55733623668,147.289521139161,47.097227999616,3.858206809692401,132.325686588849,84.414885453436,106.114309252024,3.5085685271508,99.604799239197
GO:2000108,112.948108,128.379272868805,222.21355193598,233.23423764602,196.610622074316,382.356465645,87.8156246192,574.3886444485199,211.789441665302,77.392786839733,196.19501901872,279.56507317752,102.064574474592,109.40876338744,301.2511370415299,161.550406371942,196.28681402808,26.85900956446,200.16518832954
GO:0001016,717.836306,1230.21371243183,291.69247947081,1035.55993182436,756.52230733884,641.261333559,236.0328439715,1262.91900033828,637.3226219170799,230.15555439489,458.91591870848,803.38441198233,765.88562603712,126.87144525528,672.6006606345,886.4231536789,475.9467968008801,60.90524427167601,380.42629879674
GO:0001047,1903.027632,1969.66238599237,1370.11496625036,2502.4949482644,3428.4419693703,1049.513052126,800.9978583430001,3767.2808265972,1294.59102620362,725.20907220705,1387.79932945952,3810.8558740968,1809.44965849344,1104.7138772835,2698.4328077226,1891.45788379316,1232.5509734008,570.8594077657201,2637.7194794685
GO:0001103,895.2784519999999,985.35042269593,490.75144037667,1186.754655704,1283.43956390226,423.109493961,597.3922871155,2738.6351158686,780.52041576191,364.11234785974,729.74463633784,1408.4295523611,802.9997830214401,371.01991304664,816.01090333854,735.7717561992599,632.4608648407999,294.46930034992,990.01343593971
GO:0005666,512.085526,944.8511131911,692.70847527816,2874.9320295442,2331.4612720239,398.589767037,536.7958216765,881.25795317994,1772.52167940579,367.53395456841,873.5059780017599,1527.11873832198,1050.23016936096,637.29194074667,1561.54822080309,2500.5828051258,1646.112161998,117.934673553868,572.97495657234
GO:0006360,643.078598,1200.27818345311,838.9346151308099,3157.5225419746,2734.2298593864,424.775425074,736.924532742,1634.612997684,1885.81352628608,511.53671078498,1198.35431259232,2215.749643689,1206.8664550608,601.54303889097,1762.46938106733,2765.163692495,1936.3167854568,189.02840355792,1252.3598793405
GO:0006361,494.374728,1102.27416027348,792.4426380792901,2782.8825742342,2369.3192138034,396.557650566,678.2351928975,1412.33855232042,1658.5780657116798,460.65150094109,1055.4672218932,2067.3286330416,1133.77600186368,508.10516144542,1687.34583153279,2594.5587131048,1836.7396904976,155.58605190048002,883.40067778914
GO:0006363,433.126874,882.85904876443,702.0138464955,2620.91602502,2109.3880055247,335.071478973,597.0969906724999,1025.05827437502,1612.50542765545,402.11166247878,908.37086805136,1840.8783043608,972.9695822064,494.96801208778,1552.25860742277,2438.433556025,1745.804005794,95.508745229792,739.08686730585
GO:0017162,175.532626,160.545402075926,379.61015968392,313.54984328686,1017.88856145675,137.5281258351,162.0813385535,171.3463267233,224.12879047406895,256.23702563543,266.38531933,567.6491489677201,154.481023238112,120.30846732894,285.26738648577,467.9998511667,194.58548434944,86.95093602524,603.22943290155
GO:0004645,219.881228,538.47799246626,158.10846141156,94.622475917308,286.78457240325,32.72326365,74.52753014634999,516.19519634364,83.403522019876,69.307547549431,439.50729816376,514.30928355648,201.250308836352,1485.414197894,546.57365103198,21.9616754977724,32.570596343044,2.1218534153216,166.08735218796
GO:0006006,10030.278918,11043.1341169208,5351.8609244265,6291.1374639582,11792.8212791526,6432.59289057,2674.252033805,8803.7564992182,9976.2561107593,3429.762312225199,4146.3491842216,16220.496228585,6402.124148928,19300.652111213,9070.6970544918,5004.789629245401,4808.0590568376,630.23866179164,15306.684226491
GO:0006516,695.590398,1142.51548973939,514.6662438050099,478.00830075142,1210.52456471142,639.1415156280001,822.654723304,1018.58362059492,1020.08446463321,980.9278213491,856.5256913074401,1922.84770401987,593.13660130848,136.08720124571,578.97912408921,877.02355238118,673.8976293061199,304.54895900668,249.53762493156
GO:0032330,238.403572,551.1976438066499,773.8347230304901,642.35840471914,674.76886039467,173.098049817,471.5181495545,679.1667265497,285.52089095973304,230.597329058355,314.38650714504,685.9985340701999,472.3820541407999,274.31274994728,536.27608493199,297.23221081188,479.27469649232,128.15315682788,1116.3625524114
GO:0062023,1492.146666,6804.787192396599,987.80806467486,5246.3342416748,32366.443188861,7024.18387902,2499.579404965,4831.5540465948,9965.1683381135,16381.9451269674,8063.5257413488,5822.511696841801,5162.8382838336,2122.5047073186,3552.9391426776,1907.08780856596,5677.885348467599,899.75775392976,4281.8207384148
GO:0009949,284.661694,1397.52658686292,121.568674343787,997.2220727400002,302.83699199328,1780.914243801,320.3189460395,473.25758771496,2908.7942448802096,403.36000856598,819.76484842232,2149.9132186176,953.86260328992,171.65709366091,1804.99104448299,347.85631132142,1450.9582337168,107.239127532416,2277.8958329484
GO:0030742,494.80437,1311.44102771589,864.88665716079,4554.4371328216,2059.98121970721,548.391828138,449.2600131575001,1675.9474106448,877.21541781027,502.23293822841,1300.46622638944,2084.33360890725,1204.209727584,228.0122883621,2397.0421417332,1726.12532139198,1429.1917590876,65.918517407548,762.09528504522
GO:0035088,3702.988922,4788.863010598,4947.086220862499,6036.7808457954,4868.4839252661,2692.51205223,1386.5777603135,7610.586725906401,2808.5171497566007,3535.8091669744,3173.7871272224,6445.914339327,3517.4572798176,1346.3311620968,4895.4462967293,3889.039454359,3868.843200584,397.32384175932,4187.9653968411
GO:0035567,1469.61433,2576.51426375428,1272.58848012318,4438.0484597538,3343.4318188152,3682.207724580001,934.296996331,4640.651144754601,2218.46301834609,1121.5688678021,1660.01829200528,2677.7851132548,2031.42312074016,497.60534024278,3311.1535593747,2103.8854462697,3020.629370724,350.99784384612,3170.5008441813
GO:0043296,2112.88388,2631.11627539779,2002.385716914,6611.072246411999,6203.6414812971,1897.699712832,1601.623261,8182.628818558799,2739.05473680229,2044.06363255981,2414.862119356,4409.6475204282,2169.520696776,1968.2850041492,3562.3907782242,3469.3433482036,4061.8285426656,593.3520637684,7513.1005954641
GO:0045196,649.4277519999999,818.62165019894,570.65712307824,2375.6594802978,1664.11353583818,573.59854167,406.358339291,1872.4270376526,1326.60931366238,533.3707908486401,1026.72745284312,1610.43799570893,813.80459687136,888.8297578322799,1971.0417547236,883.99124894522,1014.96380982268,125.172414136616,1226.7830300376
GO:0045197,3257.020526,3904.4002421009,4036.218259623,3848.3424730118,3623.7053262186,2233.003781085,1117.0344335945,6423.0145654962,2253.8002958994603,2119.66723706713,2421.4644816824,5024.058795864899,2827.940970787201,1163.7812442289,4124.8533689337,2530.1805617678,2764.4977122444,328.23868955892,3724.5469359
GO:0045200,324.904828,428.65532987693,260.96803478229,1108.21086756856,753.37611849432,202.1686875747,172.401980116,760.05843438624,648.970168524199,302.26156948349,476.30846929504,647.94944371932,297.1257186,204.00870507281,1248.44955896622,287.26184573982,481.9493386908001,63.72599032862,560.8324976646
GO:0051491,802.3803040000001,2168.5939489785,1323.3490995384,5082.4842766856,3941.8419560967,959.443374351,1782.850752305,3189.9012164646,1426.2947964855798,2904.6385973396,1836.3490539168,2956.4359959435,1285.62033405216,393.49657935401,3058.4873757321,2893.5960116176,1781.4562302768,389.14123675176006,2506.1842696149
GO:0060071,1211.685916,1873.81721480027,892.5409438410301,3656.0245042944,2500.4364328683,3400.45691832,662.3942249155,2857.7648249772,1117.65417555366,752.5985199081199,1256.42411425496,1986.29762130711,1393.269020904,350.5515473999,2434.7194667718,1611.17308634076,2358.6083768172,239.46395534156,1593.9167771793
GO:0061245,3702.988922,4788.863010598,4947.086220862499,6036.7808457954,4868.4839252661,2692.51205223,1386.5777603135,7610.586725906401,2808.5171497566007,3535.8091669744,3173.7871272224,6445.914339327,3517.4572798176,1346.3311620968,4895.4462967293,3889.039454359,3868.843200584,397.32384175932,4187.9653968411
GO:0065001,398.13492,1619.54177718505,284.65485405852,1407.45869963472,1354.7468694258,1801.777644282,662.0227642565,1441.0168254822,4053.9435661868297,1579.50463554533,1580.13085637864,2718.5123030124,1145.86807576224,203.47013120049,2379.8941788882,1427.9119174026,2522.066429122,173.57580106584,2420.1144220323
GO:0070160,1189.821912,1141.97620707157,1348.94208060315,3376.3775931024,3969.4367689236,980.85869343,1014.5069783855,4360.8543122376,1708.7535117645,1166.4326259752,1730.2015262088,2886.2400767316,912.67249755552,1595.3785808092,2127.527994345,2469.7286541832,2237.221926012,346.44291646844,4919.214256643399
GO:0097482,60.62726,449.57345757529,323.67682905426,716.13304913486,544.09002562989,536.37227028,115.25904581975,802.6073203052999,701.888253195106,222.010644708909,255.8305775376,1056.57978160866,281.7814006416,127.72674378651,508.96472031561,317.49795739576,296.21321517352,48.893879400704,348.3694179546
GO:0098975,177.776312,939.8536589385,719.13197998257,1848.841853839,2062.87396439319,1427.723123211,297.23112749,1681.8513251244,965.36808686688,520.73655620308,457.9511424301599,1521.19388750922,599.5853012985599,598.3158018656501,704.1360901809,708.95824872758,425.90220678964,113.522183419704,1247.386030758
GO:0007141,204.07995,214.773771483166,774.95209090959,627.9951167885199,415.07408493261,173.401743207,205.72886651,877.3627441975201,550.62224114013,136.227433363626,259.08844341256,413.22731457315,146.449112720928,198.99146725568,493.52659976295,484.86372646498,341.57498433756,151.470894897456,867.6916097127599
GO:0016006,488.502954,1483.86793975749,726.1742183711399,1367.80189368502,1233.41701532265,936.534387789,601.0090186535,1100.08830182502,1198.07331984599,726.48927910829,693.51233287512,1242.18047803938,1114.89726050016,371.5130916926,906.89939931903,1180.78865662534,929.04705549896,129.24115543420402,649.05600400473
GO:0001816,1015.673688,7219.916707190199,1002.43004819892,3117.1194449478,4115.5646113215,1588.936925961,1169.703321971,2270.1922184394,1559.43817276208,1016.43146861952,1445.86122511848,6279.7281626643,6309.7642970016,11379.103393856,2422.4813196168,3166.6163594836,1724.8099389436,325.6688220274,3258.387067523699
GO:0002088,1750.361508,874.8971199338899,1340.13808175511,1926.69139566,2421.7099108479,959.253494661,925.38454874,2290.1199849942,5552.72166821039,1997.57891145028,1702.78648136536,2191.7904345474,591.16001710464,1773.0943567667,2206.6143573396,1281.94154402418,1839.767462948,478.19733734632,6558.2580063042
GO:0004559,167.846808,344.64976182202,480.2509793862,202.71152027732,696.86666570898,402.86672118,579.118053433,1401.0184991844,517.4721397244999,400.35361068058,422.4133670364,773.0328261598801,818.69583556704,153.01638674993,308.36238922515,1702.8127775099,916.6127338408,193.19055748872,612.71098152159
GO:0004571,148.512918,312.10562714225,478.91719448199,201.86991965944,671.8455879051601,376.142828523,493.2846533125,884.3983474786199,430.098328685297,374.23564105765,404.9443873336,728.8222967002799,798.077686368,146.81657770703,298.34092217046,1675.57890861704,858.46446615752,189.23324975212,596.17165555542
GO:0006491,700.507412,655.34641792666,816.5385305361899,701.2473643933,1591.30636984692,869.7627444660001,1063.2517971625,29702.551182276,1242.07977501655,1098.94953193487,883.20562029256,1819.33603302573,584.59518722688,202.63760886644,1150.84142002908,1200.11777697594,1054.35352288936,258.08126244096,1106.5815580239
GO:0006517,1675.030944,1402.25604609242,1174.26196413834,2483.178816785,2966.5739400003,2094.133050933,106018.6284428,32527.428339366,2329.08564113487,1572.20768868421,1406.15483969856,3766.8691888686,1606.45037988096,1525.3279427144,1940.68006226367,8611.0141744472,2519.5283517656,1862.5466320848,2037.1448022555
GO:0015923,175.580364,371.07084234988,483.36868793829,213.3745608863,709.80823357722,402.93154209,579.452549836,1409.03792944458,521.04441609534,405.86889987429,458.47460151512,803.5055302882199,842.04649900896,165.85366300162,329.78352274686,1917.06595459496,933.94267447612,195.92417462608,643.85888988183
GO:0015924,167.846808,344.3218523948501,478.91719448199,202.71152027732,696.86666570898,402.86672118,574.388240129,1396.26445177452,487.3753748125599,400.35361068058,421.28372626904,772.32954188364,818.69583556704,152.72596189653,307.86565128696,1697.65095087132,875.72492625248,191.31610178728,612.71098152159
GO:0030968,17846.8513,17906.6347766764,6326.671556535,14928.115937596,43323.759534051,75882.53462790001,16873.49872875,35136.214477818,27389.017562844005,27037.538673736,8934.5618045608,32573.995956126,14984.5033173024,9807.4316382999,12452.8804945662,28016.161051174,21832.706667652,4865.3843904556,9815.2945363935
GO:0034620,18264.224634,21073.3868965104,8095.065279239399,20778.957347802,47800.128567762,87640.84255080001,19436.20380115,38819.458893354,31682.4903794912,29883.280899334,11037.6917613704,36828.856939632,17480.7305444928,10920.590026489,15540.4655994159,32453.416505214,25339.681026628,5329.7922531032,11390.694593712
GO:0035967,28131.478282,28460.6276085288,10404.2551622922,30170.030067238,58479.09010572599,92551.1463492,21268.39750455,43289.845869246,35575.030374083,31562.621151052,16097.2578760912,42944.9078619,21192.5237721696,14743.843608131,19059.4553195085,36914.765783682,30517.976113648,6440.446604889999,26030.053916601
GO:0036507,1480.164428,921.7423766121,781.1911714902901,1909.3174351092,2488.8668843862,1822.514548701,1539.36986926,3324.024435192,1562.92101446632,1453.58378125107,1094.10584764768,3159.9836845977,777.74632121856,644.8952773180499,1313.55019004469,3155.8554722448,1515.6390648504,1797.9691291512,1021.8155167794
GO:0036508,1480.164428,921.7423766121,781.1911714902901,1909.3174351092,2488.8668843862,1822.514548701,1539.36986926,3324.024435192,1562.92101446632,1453.58378125107,1094.10584764768,3159.9836845977,777.74632121856,644.8952773180499,1313.55019004469,3155.8554722448,1515.6390648504,1797.9691291512,1021.8155167794
GO:0044322,8452.299328000001,1102.42174109442,343.9675339617,3162.6699065878,10141.9279253496,31850.5632522,5978.249848515,6276.771376999801,7130.92172525177,7830.3177944004,1180.61451615696,11490.3693564171,3952.3508111712,603.64277763471,1812.54908249922,8861.6261379464,5788.7772509896,1813.6035906696,2199.1901752422
GO:1904587,13884.549562,39895.909842978,6463.8248649909,30791.126462732,16500.9994472394,8836.21221021,10172.88881837,2954.8391842404,49902.1184969402,18908.7310494348,43052.959117416,22759.261069284,22950.3644952768,228.07746269011,18435.1041702165,9496.5279610756,17745.321142032,4538.6335578644,10492.588718745
GO:0007032,2064.42981,4569.490583337099,2693.608391562,9578.3201210608,5824.6312255623,4835.17940598,1827.65740623,7175.7548695638,3832.22064141482,1876.63797414291,3335.3660977368,5519.543840398499,3339.8508946176,2398.3136862135,4574.0174096955,5641.8033006986,5852.1924707428,720.59605926136,3768.3689331876
GO:0036257,870.454692,2311.50688956926,1284.27921009432,5766.181018458599,2742.1330865103,2292.734525004,958.1103687435,4240.647322137001,1938.76920362287,1125.47131803528,1820.2279235432,2770.474566918,1930.7106867312,1408.4436246617,2515.488828723,2990.049321957,2338.334171952,250.01276839852,1381.8492626148
GO:0045035,183.457134,194.543646154995,248.84654108061,840.58315601882,557.2586172716999,118.99995723,85.52172155355001,1558.618613112,421.508880653519,79.83096487655499,147.78488699256,877.3447541820599,147.085043524224,239.84353126349,1309.66355238771,480.8960958822599,320.7618629354,100.24651933146,1182.4673611716
GO:0035020,219.212896,366.20141593758,350.25502108377,2131.4129048612,718.47529571664,273.796315716,235.0663768185,1829.95132428,1230.43248938277,355.60712774565,664.69606337856,1186.25334576663,262.885720383264,328.58595852148,667.04613062217,534.7056895238401,409.72352351188,162.20358505772,1149.9691101192
GO:0010827,1744.537472,1962.93102424452,2161.9285162497,6509.222462677601,4870.5675999471,1493.937382707,1192.6075685875,5523.3004378158,4922.99249767409,1181.04146722776,2422.812121788,6252.3072880998,1905.43559458176,12273.996620831,4401.347672981999,4153.197595278,2662.155110968,435.83277835048,6546.5884386903
GO:0010828,1124.182162,1260.37598988743,1595.1233782704,4930.8962752386,3819.1984000128,1089.685909851,749.6203335205,3840.375484578,4090.0996791564,864.34396523389,1341.98549634296,3778.854631769101,1049.5118102208,1646.3860623078,2633.3369556819,2875.9775150326,2048.5483993328,322.98197157452,2627.6780424825
GO:0046324,1393.138054,1616.67823531819,2077.5614419791,6227.585247288201,4568.3782617015,1424.404943115,981.8954612055,4877.738440071,4444.581098285041,1046.41367115652,2215.1112087744,5450.1780826341,1351.32558266304,2162.2102683885,3586.5817976274,3467.6356778038,2432.4532112072,411.83163403344,4987.084030620301
GO:0046326,1083.748076,1255.08704222775,1575.8791008213,4825.4923962956,3787.4219096736,1074.793574547,746.116711525,3808.503616751999,4059.90905305632,850.37229660582,1306.22785537176,3732.9195380859,1044.36110191104,1646.3860623078,2584.6641325596,2869.462302086,2032.2283741228,318.98697801452,2626.2902626065
GO:0060337,352.258702,336.14644489752,151.88624908017,632.3651513663399,805.08590437401,1301.624720088,160.368357957,1853.3771343336,237.03762794229905,199.923808316967,190.29688549736,368.09761354659,204.462835453632,62.77373661074999,192.502729388697,221.677146464192,229.11626572936,31.904773532596,292.52668259997
GO:0060338,2498.988824,1968.46591122608,1210.40014971084,2723.058724728,1642.93875493335,865.008305469,641.9482374419999,1211.4121677237,3356.1274160740195,553.48054836943,1516.65269068944,2408.6844223062,1040.79712026528,160.28162764537,1474.73717330316,1504.99862107964,1077.20178215144,119.907846249568,3873.9375115119
GO:0071357,352.258702,336.14644489752,151.88624908017,632.3651513663399,805.08590437401,1301.624720088,160.368357957,1853.3771343336,237.03762794229905,199.923808316967,190.29688549736,368.09761354659,204.462835453632,62.77373661074999,192.502729388697,221.677146464192,229.11626572936,31.904773532596,292.52668259997
GO:0005847,596.104406,838.63708684092,454.35295764903,1147.5572966802,816.1047999664199,607.347937812,366.7213241575,857.22936752898,1064.91531475804,182.042161571366,384.6077104,1132.36798246677,480.4627261104001,291.72619805505,504.09275665983,431.09117579186,1659.6560137088,109.485403120976,665.7476400294299
GO:0005849,659.97785,866.1572789211599,510.9302988573299,1425.68222664634,1034.01146960424,680.700116481,405.8720194835,957.15041635794,1149.7463257708,228.150477610241,488.88954024096,1241.61602736078,577.45648985856,387.76950817814,577.92082965474,525.34066246054,1720.5663043584,123.42231753056,725.6339409902099
GO:0009414,296.596194,203.999284590945,421.62602550717,412.16833248958,617.3013341256301,106.6915060827,49.49845582485,1538.2469305914,171.189201110108,93.248908233859,84.0933090822,261.49644886638,127.103221536768,83.461422922647,343.14928733748,65.326655290056,320.34732244332,29.794110325392005,739.1673166731
GO:0009415,303.709156,203.999284590945,426.7226186919301,412.16833248958,1139.86447030179,114.5309285274,50.55106539569999,1560.7979532942,173.695864093733,102.452773568884,84.33113646155999,365.15762860431,127.103221536768,89.681332888323,343.34316385239,65.869564041758,321.66143573564,30.595435440748,751.7195093307901
GO:0019217,2317.488948,4559.7683137465,1580.6580766845,6897.619195981801,5732.1084890133,1993.715356479,1747.980234835,5364.6192146568,3022.71070382889,1147.20018956241,3264.25346264,6434.9480384988,5591.4053307168,19462.551359163,4571.286788132999,3963.2049290976,1974.3312051872,1115.01647843836,6787.725837585001
GO:0042304,1361.24907,3391.9756863105,681.77559737793,1745.02153375982,1605.52027235538,809.8636440509999,944.4414160975,2341.5135770994,1553.18582298223,571.60851623494,663.9542631352,2139.86437003722,4692.1388580384,18630.305247873,1220.31062758527,2532.5942941642,887.6875970236,901.3247615942,3784.457997894
GO:0045922,343.23622,690.79962804919,407.4470508824101,3415.81211652,1805.66212971762,208.24416459,478.1500404899999,906.06022247814,773.703392620168,222.943803505627,1768.2370930976,2816.131946997,294.44864799648,7103.440962931501,2625.9346412793,678.6000017458,460.26755318252,64.887192655376,1345.4764276002
GO:0051055,553.331158,1320.90433985293,716.82690553551,3095.8615115666,2483.8417469871,768.734724681,344.3362172,2411.7595512096,1372.93170330988,453.4785477559701,901.17265668688,1568.75340722562,1399.81830769728,7913.434335870801,1452.62358704229,662.3247236779,1121.13993558368,188.76770510956,2105.2610438622
GO:0062014,2587.829242,2693.73697535959,1703.6662260387,7679.7775475778,5088.9509998497,1942.836418446,1158.633387652,4341.0621349362,5498.7233495364,976.48166445613,3782.0070888864,6306.0354727062,1717.11423059904,9441.7625980238,12825.2788790685,2737.431181517,2892.0520534656,480.62162148544,5432.8092467061
GO:0003158,1690.689008,3753.4534787934,1827.1704317097,4952.2851047084,2306.40843785832,1282.408809528,939.6788562035,31861.186896654,2022.88377681691,1221.26292729209,2032.759504032,4390.8905213631,2616.37928239104,1225.5959225488,2581.1291353224,2287.4080697556,2448.6883520264,700.9686467012,4610.6809190022
GO:0045446,990.5635,3056.1971747391,1504.58073463764,4098.69906322,1975.83949571895,734.0003828849999,685.843717428,30690.400273434,1267.38835627622,915.44482310356,1675.58791250048,3663.2394518307,1614.25375867008,1076.4869298194,2203.5178339473,1660.74914178994,1228.1074906568,534.591536661,3844.2938799279
GO:0003159,714.2082180000001,751.79719739783,416.8609674464399,1298.729389706,405.97369802685,576.841036695,308.151297963,1251.5344479444,791.83095491117,344.12302761097,509.73669486208,840.1251689865001,476.3233783872,173.14047481214,632.63976940086,681.16401556304,1253.5590681756,232.70534767484,980.22728249229
GO:0010594,12502.82089,3669.4088929672,3043.641628896,6778.527439647999,15055.3849782159,33720.1426716,6683.771530569999,9488.6872907166,12644.608018453,8605.7980502073,2654.9089497272,12824.35987236,6293.6285561856,3633.258729560901,3393.0583344489,9558.139948039,8391.4225349196,2262.7669899244,12256.455583176
GO:0010595,11365.319826,2724.66313429226,2323.2816297768,5221.4255832272,13392.8982962613,33256.1549628,6287.973155619999,7749.6545224014,11661.2034648826,8115.713623836601,2067.7532563976,11735.2487197683,5644.107066844799,3224.1865211567,2571.4454331891,8615.7226382272,7057.401914301999,2108.2781390384,11098.180875453
GO:0010634,11521.08892,3383.5209734971,4832.8351980051,7591.724753328401,14986.5457340673,33338.76017009999,6660.19982935,9568.155342222,12117.2717155479,8615.5596206345,2773.2799910752,12975.8489285484,6084.9752081664,3952.4889106296,3765.9651881748,9308.1640682372,7592.950699173999,2278.6556115292,12442.046044386
GO:0030947,467.068592,483.2909304800201,749.49961379106,1215.50186510908,2498.3678128419,914.3593219530002,288.7962242215,775.9562227998,430.810521237904,373.9312187791,541.9811613733601,863.7030428186699,324.70619757504,195.88561412189,967.32216044139,886.3333027701,574.07994451372,202.03232926212,1102.4069593572
GO:0030949,221.933962,118.761969817007,405.4906576007101,91.292312200922,1788.04111237236,102.8385040221,141.1606372813,210.23523334416,195.365568916088,212.391153669437,218.7767954816,442.20101759061,100.434217143648,66.015608982708,459.66825971781,505.7461331204601,263.16964522508,134.717818767352,660.8268143471399
GO:0031063,942.8255,947.51456574118,745.8307811031001,1489.4556155343,3423.8372876307,439.14094686,444.5492815119999,1857.181469511,1763.75322924819,454.47237779976,1020.75674380408,2029.17536758101,736.6998825849599,546.2640330131601,1295.31615880446,786.5049293135,752.02081968396,223.65108279596,1698.957274098
GO:0032663,3673.821004,6636.4026458056,4732.4956978893,420.41416633462,6251.3696176524,1331.588986035,1599.665981045,2522.9565628026,8601.3894680393,2513.6844443354,277.74600049352,6320.867496467999,4150.186127836801,83.06799296160199,501.8602942723501,1982.50383923642,493.48995846772,621.8128076104799,1438.2490626735
GO:0032743,3590.804622000001,5810.5196826295,4513.909904331301,173.00756162357,6034.2577418619,1261.728709626,1484.6544125,1988.3093122302,8466.0411989542,2157.14166626157,115.701109079136,5869.964252754001,3553.4919369696,70.733778305641,185.904770148903,1942.26184021876,261.60164323156,538.7141829023999,1265.3662930839
GO:0033194,1318.04618,501.52786156792,399.37697055828,1796.7689395701,596.01803529672,559.624998933,142.6772233905,90.405280955976,1163.02261790398,278.80451365923,594.39898469952,1257.90005138082,553.2283720118401,563.12739076341,724.7832848372999,349.07580840408,519.4287066158801,42.02556130327601,436.78054999341
GO:0034198,7253.359458,33788.34484181,10597.6979835309,10015.0928172542,13393.213100091,3560.613427140001,3455.64684239,5869.2037862916,27211.260560646,7338.859384447899,15780.0991225232,23976.491735844,16732.7592352128,2790.8925324412,11446.7793781185,8765.5217692428,8821.7076459724,1066.91554130204,5047.380656096099
GO:0038033,1383.876882,235.241970201388,649.53420165051,128.41994017175,1026.04110582339,192.8016427029,376.0624096125,568.45545390762,5097.72779846613,1501.09279963097,365.56854606928,566.16262288101,529.9147184496001,1172.8188177772,399.12575506245,353.83414819252,1159.02552836156,162.39476338138002,4423.5128494977
GO:0038084,1551.055358,286.093828007765,719.7904527877799,1137.75953451382,1199.46565010547,555.648572094,566.8821171129999,956.793209661,5181.83885375952,1523.91007247607,521.7229466444,869.95797006981,565.60451805024,1221.3372168899,573.0821158959,638.32641863558,1213.03662824016,231.3705797528,4578.9218253996
GO:0038089,1481.405616,256.079071485949,684.12046982994,180.820312768402,1109.03068219365,213.2527149984,496.8904227915,878.62934272932,5110.309383774529,1520.97447171154,429.73322647528,625.6545939542101,548.69951259744,1212.3636116999,489.70296106056,451.9375931242801,1171.47924658356,217.64290796448,4537.6825286688
