GO,Tdro,Ajap,Pvin,Pqin,Tele,Gfla,Lhet,Cchi,Asoj,Nvit,Ppup,Acal,Aful,Csol,Pven,Lbou,Hheb,Btre,Vvel
GO:0032367,411.215132,279.104223379666,374.25945044268,403.5702317483,1709.52454545246,260.47514724,949.495997053,583.8751114834199,807.8553150540599,239.79160878471,293.7333607128,586.44246016689,349.4444171712,214.31538242202,340.74191493108,1831.81041958054,755.2204774997999,224.83856020456,577.1048772852299
GO:0034377,524.87931,415.27248160802,419.90280740859,756.31700777594,2055.32052170076,126.1956984981,120.9483804074,28322.27546442,735.51865675433,331.85548206819,474.30347759408,1314.88134432075,473.9025533712,313.12269967979,602.3809228768499,381.74760122126,693.4652705656399,212.90913108028,1232.8305611916
GO:0034378,456.13659,132.664398406795,265.7782329906,215.68456346264,1568.66121735354,18.83623868511,51.2680016544,166.24926340638,624.79268253539,179.728207320759,157.972089765376,426.31806339759,224.046132113856,30.338351423083,139.674484389648,196.820119179962,541.9551500028,193.93720656544,505.59725710641
GO:0034379,486.641172,272.258443323511,337.41053323296,327.86030046578,1705.49198840232,101.4216819,106.366519649,484.3536976141201,724.66365511922,214.025474778224,230.45902859992,982.95825145086,361.22273653152,97.011198534569,331.91508568764,352.33471219238,676.97975407128,198.95144381976,1056.9515052012
GO:0046459,734.4968680000001,164.923008061579,363.05987772549,296.1546536134,2109.60427308876,93.6839680392,101.99314988485,387.757574688,690.1122628109499,203.193178253523,202.30950545632,656.4125605791901,251.38214196,386.72040087461,226.63842902649,251.76314690702,639.57706846932,202.65683160452,796.7838143428801
GO:0046461,1102.127206,986.70505258525,524.39628648132,3255.9102342078,5964.5487583323,5153.49789108,416.7612773605,1441.8002031876,1444.93572864193,373.8941401824,428.00523869896,996.1098156624,991.9424745456,11021.053688282,1846.59006130482,1099.93652458892,987.37111235772,239.4647048058,2436.5604625425
GO:0046464,1102.127206,986.70505258525,524.39628648132,3255.9102342078,5964.5487583323,5153.49789108,416.7612773605,1441.8002031876,1444.93572864193,373.8941401824,428.00523869896,996.1098156624,991.9424745456,11021.053688282,1846.59006130482,1099.93652458892,987.37111235772,239.4647048058,2436.5604625425
GO:0047617,730.86878,4891.3186045907,498.05116617927,1247.47243021414,2116.61895202992,55.1138696031,106.03458729735,348.37963360596,804.07464211969,302.95603650289,761.21924669208,900.73904855586,3069.358144368,46.007072022681,356.04937452435,466.9823236931601,670.14665427792,215.6341176436,612.76272018927
GO:0047619,407.539306,132.664398406795,254.62934962575,215.68456346264,1568.66121735354,0.09747064173,49.7360568714,152.02261406124,612.23031102806,173.54720327536,157.972089765376,412.42109947164,224.046132113856,29.147361365694,139.674484389648,195.279943337414,538.1417742191201,193.93720656544,383.79034646232
GO:0051791,619.114122,244.616693266749,382.17974536995,316.51213801532,1800.23288880852,162.7046655927,72.63024081134999,356.53441624104,830.9297882210301,299.9404964008399,273.96628505456,646.43026523592,318.61630862112,1749.6036797525,285.32281413831,246.9761976001,673.5852353553199,224.28652212956,834.27427899585
GO:0065005,580.923722,574.84020113389,523.8198224951999,982.5909704572,2418.9194124738,252.90980022,180.184309969,28658.92147525199,895.8870800725001,458.50330221213,614.07783085392,1543.60169483433,619.7902143504,782.61775895248,761.53785916572,583.0309516889199,837.77385370756,234.03948435472,1343.766570615
GO:0071466,5319.111174000001,10911.8666861908,4027.8169105053,7383.234375321001,84944.85283604701,4401.93910695,2342.542226605,5645.370704298,21770.54200824,5649.0406525255,8436.241056967201,19229.8638153468,8000.0411980224,4196.3284016533,5237.1028167744,6533.4822846866,7010.626412822001,693.50228299376,6990.5653935348
GO:0072329,5831.005748,4539.268591589601,2379.4181322417,6902.6734250786,10533.1456142685,3455.42891001,2183.56654173,5354.287270273199,5145.1668977036,2559.9539991019,3615.5321484152,7413.6977679663,3576.9791348256,49437.369180639,4357.6652263053,3758.109395489199,3502.8791038544,791.77563020904,7790.0962481517
GO:0090119,407.825734,132.803651953852,260.49769654722,215.68456346264,1591.62706021833,0.09747064173,50.34987045945,184.9355809965,612.26913268346,181.657495019629,158.980245899928,427.03035538251,224.186994118656,29.147361365694,155.893020603567,196.195372865,538.8693030200401,193.93720656544,399.27235796238
GO:0090122,407.539306,132.664398406795,254.62934962575,215.68456346264,1568.66121735354,0.09747064173,49.7360568714,152.02261406124,612.23031102806,173.54720327536,157.972089765376,412.42109947164,224.046132113856,29.147361365694,139.674484389648,195.279943337414,538.1417742191201,193.93720656544,383.79034646232
GO:0090207,1431.042026,2861.075037555,1223.30552347971,2984.1789326582,5581.1629528866,522.602510199,878.161398773,4131.5993345208,2552.44460971968,700.23484693311,1180.906653922,2737.6791322449,4781.9996261664,1161.0443187123,1674.22863606765,1715.36478115674,1728.7900446748,1063.3440406024,3169.5696503625
GO:0090320,407.539306,132.664398406795,254.62934962575,215.68456346264,1568.66121735354,0.09747064173,49.7360568714,152.02261406124,612.23031102806,173.54720327536,157.972089765376,412.42109947164,224.046132113856,29.147361365694,139.674484389648,195.279943337414,538.1417742191201,193.93720656544,383.79034646232
GO:0005496,2800.07239,2866.47453883839,1628.6145512472,3438.5353069524,7453.3512758634,1854.381645501,1621.884358845,3314.9433804066,3109.69465068457,920.9206579680798,1796.289650372,5646.9342768009,1792.653284832,47787.167684388,4772.529151423801,3428.7531166738,2466.0159478356,280.95704208568,6815.0343809562
GO:0005506,18392.01926,17376.8462652227,2149.7844429732,22871.35383661,29420.177441742,33946.6457946,8952.018644340002,10785.463849263,30530.459093704696,12803.2165270445,15325.5744537056,20984.2606537377,14096.0187968736,13693.817647818,10049.6748478464,12333.1955388056,10843.4689195032,2985.0595024216,11755.619431731
GO:0006720,936.046704,1777.11757636187,1027.73348009607,3138.5691733506,3045.2684261985,2332.481613,705.1930695475,11134.3127429958,6154.0610328694,709.88776582865,1832.8305168,3437.3097633702,1358.33623045536,2264.7525005567,2451.0601153311,1321.25785103062,1970.7086130832,122.782354413132,2171.4303056649
GO:0006721,491.558186,847.1371703277798,706.6403071500299,1019.87290215286,1847.11572046674,496.257946338,377.4751453635,9329.957781112798,5426.382885734601,168.892520627502,1015.1231639024,2035.27261855626,624.96187652352,1976.7697471159,1589.62349233389,430.3164262680801,1263.1530461824,36.013602546664,1812.7344862956
GO:0009110,1325.636522,2636.14220534849,548.01434800992,1115.1953792244,1147.1341023486,1431.633820386,649.684933328,1290.8664965394,1347.32719561245,448.21816043965,967.72462868848,1164.28971755811,4304.8042636512,1918.8067574676,978.97487498304,736.66480189896,764.13371551824,753.9301565828,1573.9551654582
GO:0097327,14812.003426,30009.511092547,6022.9613585889,26007.268712418,11387.4547216977,22543.33528293,8225.302910305,11068.9109257254,47400.2843230118,20989.4961664649,27750.366906856,13828.3408159824,20047.2345739488,2298.7124612276,15930.8012109714,11744.2185335606,19248.797223408,1427.18050757816,13447.266639408
GO:0000146,1066.323706,663.31859818431,352.51577729775,1138.43577840746,2917.8643752531,1126.119945489,332.526022097,2837.166003552,5305.7973986474,341.55802428647,1061.42265937504,9950.7828021936,359.17238468736,456.07827012627,2073.9899718213,870.3687449562801,1124.90303712788,398.16753232932,7255.798571672701
GO:0005859,953.518812,1421.43162279754,422.56281786576,1186.69569473236,2632.6443530709,1398.004316709,237.7915962435,2510.3524048944,5347.210658870501,531.81913876742,1016.21913520744,10680.2684053881,803.35835823936,890.93272411913,2139.2730406281,1130.54332967924,1382.0603376464,356.97680623344,7275.827823127499
GO:0016459,2953.741012,1583.93430401865,764.46251372601,1372.0016134543,5352.1893230139,3015.60783216,828.8711828085001,4957.1561050446,11253.9797549107,953.56789750809,1349.61006832664,17824.4595794838,1183.12130329344,1476.1344942718,2968.6471424298,1713.5158462394,3445.8938965488,460.34668978704,19828.043360013
GO:0016460,953.518812,1421.43162279754,422.56281786576,1186.69569473236,2632.6443530709,1398.004316709,237.7915962435,2510.3524048944,5347.210658870501,531.81913876742,1016.21913520744,10680.2684053881,803.35835823936,890.93272411913,2139.2730406281,1130.54332967924,1471.23047245,356.97680623344,7275.827823127499
GO:0035264,2479.03434,4227.8404671986,4756.3377560028,8837.782932652799,8553.3194006712,2747.68997811,2327.3706673,8227.3868131458,15286.4380777322,5199.7245102809,4699.379480812,13197.8695258152,3486.1174052064,931.16591231015,7028.0161846791,6402.8199758394,5130.411686033601,1143.46000387196,3665.1222506976
GO:0006378,1028.610686,6459.587394001801,1428.49913386719,2595.7826254468,2072.80058537421,1096.441918341,606.67318702,2798.0058269256,11564.8262209718,3188.7935632338,834.88006951096,3887.0890684167,4438.06253208,637.91638679384,3725.9646323094,913.96505095362,2334.5986212904,218.65899421652,1715.7577907505
GO:0031648,808.1566019999999,1252.78970968868,721.3054461620701,3838.785279987,1815.65568495567,2473.81344903,478.3852583125,2145.3362254422,1227.21431583388,848.5580869401099,1963.2817509736,2892.5607680493,735.7264645555201,864.5203834724599,1810.05030994944,1047.35457990622,1119.26181949764,385.6833844154,1574.8109137593
GO:0043631,1028.610686,6459.587394001801,1428.49913386719,2595.7826254468,2072.80058537421,1096.441918341,606.67318702,2798.0058269256,11564.8262209718,3188.7935632338,834.88006951096,3887.0890684167,4438.06253208,637.91638679384,3725.9646323094,913.96505095362,2334.5986212904,218.65899421652,1715.7577907505
GO:0071216,4693.170518,6450.3793306509,2975.7063914655,9777.7398431506,8822.552245438499,5671.29314598,5080.964287145,19733.766627084,7767.821849039699,7458.9992131017,4468.054707378399,7856.501179686899,4558.804065504,3282.7066389491,5548.998808856099,10902.0834228106,7280.4505027528,1756.457015534,6232.3886651691
GO:0071219,2697.43569,4342.8030688864,2372.624628858,8888.366128529598,4691.9371273227,2329.07583216,1996.833458815,6777.336158673001,3934.71224660545,2425.0866850028,2846.1218883584,5098.0036692273,3305.037066864,3043.2168479625,3957.9103564689,5087.1678998602,3291.0978231712,549.3721916531599,5084.5690124649
GO:0071222,2613.750976,4225.748093763101,2329.0772701416,8581.520370960401,4483.1298316626,2283.944002956,1948.232181425,6485.0747992848,3855.81780007185,2394.4812264486,2710.3505729832,4975.6518580257,3257.7505977696,3020.8808380762,3833.4265130889,5026.06205978,3236.2106105992,539.7920655452401,4921.7859566778
GO:0019377,1141.17689,23.6401905628097,279.89812568652,288.0680818438,1834.70039355105,151.111677486,845.7020370585,907.75105767564,1559.32131843013,50.456159336338,111.646209042744,239.60603510736,1108.9796212848,2578.7848706444,137.241531413415,456.25486002678,392.5858288211201,342.309748969,2165.7857551512
GO:0042588,536.527382,2683.79151301875,973.67914811178,3822.924023062,1760.2266687075,2126.349610539,869.8401139760001,3518.357399937,2073.8575250264003,2411.15626061263,1630.99090459648,3310.3051142499,3197.4324513984,533.4462847872401,1791.93397981026,2642.0746099976,1998.2857661376,189.50424040324,1194.5986972395
GO:0042589,406.059428,2600.69708380089,814.51032711246,3641.6181203108,1663.82234014869,2068.507413357,846.55288586,3252.2764873446,2049.19667327355,2340.67111529448,1327.34596514848,3053.5736044863,3130.7378450208,431.03906788767,1632.74450784315,2584.7747649784,1998.2857661376,145.616010270292,1056.2007929781
GO:0005549,47.117406,64.792291271726,619.5696439122299,19.84478947675,9451.6693264269,0.0,886.6413637884999,425.7979509852,6.147003451281,44.294355482411,310.04304639624,10999.8403423413,71.888520310944,134.23980378083,1202.20058996583,251.47031312968,1862.2834979252,21.833208901284003,880.39266410319
GO:0032148,2499.32299,3601.933369214699,1350.69496287792,2744.0985100088,3789.7354196766,2767.3405452,417.43090929,3550.1565891966,2350.09779301715,1805.20402721611,4158.87839208,2813.596706505,3803.0370806496,766.42701216884,4457.2740253236,2190.79510980172,2221.0733719364,170.89479999808,3360.7615049526
GO:0045793,5634.99352,6695.7190484959,1953.7805165472,9125.121505579,10705.040605179,1552.007938404,1883.102531635,6429.9532840566,5454.8724540727,2828.4817571463,6462.3250000856,7409.934974325601,3747.9327859104,974.2077163346,4496.9743290966,4331.4968596852,2247.5702539132,560.1338309671601,5747.724848844299
GO:0050679,1406.695646,2121.80930314159,4277.808604548601,5773.839812079001,5608.245556971,2753.02441491,1306.200673546,6589.5073670118,2272.99963872289,1299.65281481368,2901.3208422536,4735.6783378257,2028.3850477296,1684.6832998677,5809.8979374111,3653.2191380598,3155.6349858652,483.67862186612,5650.1962612347
GO:0007029,4683.0978,7703.2555304016,4247.9880157671,14171.5278695538,11215.542225051,6924.27812769,3275.558808725,7006.8076772796,8531.6897235807,8731.4997390942,6388.9439150464,8880.382940259,5358.135066048,2136.4826143188,6222.822778220101,6573.2418894178,5298.1591251816,796.6567801882802,4276.974632091
GO:0034389,1890.472538,1716.78720618515,784.8177969835499,4629.1232266392,1710.72335228688,690.654818007,1074.70497915,2294.209227732,1977.60746550991,2334.1810019169,1411.66493689088,2578.4404234446,1278.8524885776,1102.8111877233,2217.6637487706,1675.20607179266,1486.425949534,158.36397739848002,1474.7587855896
GO:0071786,647.5182319999999,696.99234701938,668.03107921737,1115.16321815834,733.90314211317,321.771452079,301.672342215,917.74360141308,1713.75922430825,2017.13319632601,491.61482011488,1203.20349671733,555.25267436256,309.58306620582,783.87596114529,939.80660348432,1168.27334489424,103.906370701992,1258.5043018002
GO:0007044,7999.790826,607.32087476564,802.88588462115,3862.6140766144,11620.0047952944,31259.1801984,5515.502661255,7036.7675905458,5317.63467828529,5586.2259976997,560.786336386,10377.6514463511,3748.4387899104,679.96726966234,1737.12968801034,7595.2965794232,4776.9603293432,1767.000806036,3727.5390810105
GO:0010389,7035.530964,9441.2350563397,3375.803618820599,16053.0134765072,14735.7565332669,5481.99728769,2812.28685093,7835.745853743,7963.4345415475,5271.5268969529,8706.624848516802,13099.8520610658,6417.8328332352,2517.0554716813,9282.6512387076,5884.384787331201,4880.669334963201,1125.36491158932,7392.4764271701
GO:0034260,618.493528,3980.8479986234,691.934603415,2195.7657042496,1302.25078863855,1652.438663337,1018.0921005485,3241.1278127628,2261.81799294336,1697.52019742031,1137.41722137592,2655.4012373898,5368.057577635201,490.4853375103,1383.37794725949,2247.76769526712,1363.4628770172,960.70062093684,2367.2243016282
GO:0034329,10660.277304,4007.1989273836,3253.8222623676,12895.8030722372,18488.2849775856,33780.0572571,7141.56085925,13682.1699878604,8266.7657965157,7813.9869712173,4070.5769100248,14902.8258077763,5843.961395164801,2218.4425161624,7210.6754648175,13055.290469391,8715.5544769396,2341.1115902612,10818.2000073
GO:0034332,3345.335826,3884.334274059599,3247.188046014,10120.2988578862,7162.833670206301,1867.926917934,1528.999958255,6538.148599581599,2932.1243194997205,3221.1935180689,3587.5901530128,5934.058616125501,2828.4124306752,1447.5057929838,4750.6485146952,3546.1399424648,2841.560628450401,597.3868435496,6105.800853757501
GO:0051984,1300.430858,1662.89715438184,856.7285888535,1914.4908313294,1729.60362069588,576.809098173,697.1639809459999,2513.3856432792,1722.7466038643502,717.4286651256099,904.1561961696,1728.37950266448,1375.35203108736,347.25564780104,1334.68389277002,830.525483939,1220.78674567576,378.4261557848,1505.7549774729
GO:1900024,8124.721172,1130.89656315432,745.66947819573,5900.0706144162,10842.4212499242,31472.8543437,5620.08955185,5945.4997985106,5917.3005686081,5609.7639045223,1113.82291074376,9794.6778994983,4210.357322496,529.82790945766,2206.6000865883,8298.4270209086,4992.389118274,1492.71745759392,5608.6388144283
GO:1902749,7209.345022,9660.0097107531,3575.102101296,16257.7337226476,15150.4340882067,5948.134389119999,2980.940212335,8473.7381381004,8184.326471956,5415.0181492575,9031.206947223998,13545.4192509402,6594.0388547424,2544.0488929735,10613.9629776609,6217.1572349716,5135.8494649328,1238.63985485504,7579.135802985599
GO:0008135,21173.71252,48041.850837925,16699.861363911,32119.40188807,34873.639400718,12362.64321831,8711.53447021,13054.4933294328,31710.9439991639,18494.8468317772,25591.560812736,34678.981758816,30038.784393312,2498.8076215102,16325.076762306,11831.7467859896,20663.2001125,3428.736317084,13955.871980211
GO:0008039,881.0047900000001,257.55167787133,413.9812348122,313.82796318798,2518.5586253751,284.6108710829999,1341.634990134,1404.3158846736,430.923808057203,195.664304562738,368.01946865296,838.18638928785,335.4123815327999,131.1156230901,528.44621333244,3245.284744645,636.2152012219999,76.68221817560399,1683.5690802756
GO:0016201,643.126336,50.962221103783,80.010728366481,61.78844105749599,202.222364182749,20.46566482884,75.89721648625,123.487921980906,84.3955748585291,51.34382433140701,82.821828626968,124.466193891168,76.70080409856,56.83177351838801,108.053109423558,664.13805056998,110.40680658932,5.525366639454001,254.89231449654
GO:0030431,10839.676708,3806.584663350499,3137.992780612799,7568.426636261399,13933.8704790162,39577.72526400001,8942.686442745,23015.485071288,11536.0012537327,10839.1245862082,2904.963829452,15410.0351574714,6135.6421099968,7670.404770843099,3539.756288523,14142.5772598714,9307.379194936,2835.6050895532,9089.0006132478
GO:0016758,3636.68084,3630.3423066133,3861.8974285287,5283.9103803672,6537.393666553499,6137.27641527,3467.642257014999,4859.715412827601,2647.95617774137,4576.8243944412,3186.0885620872,8067.5579125938,2727.4111579008,2406.4634550572,3306.2242320861,5913.399201207,2983.3162690568,719.5171135615201,3463.516023708301
GO:0031100,26471.341594,44800.88004413799,20444.403190398,16870.4646210794,19875.7860519825,6002.58934737,8611.027954719999,13645.8814489848,66570.338331943,18913.177012923,33660.383904952,35647.286536944,33101.468161536,2500.1791647613,23492.765884848,13105.2826969492,19443.342223512,2157.1989551372,9348.9386784612
GO:0031214,455.2773060000001,603.1858116738899,637.30741527222,1113.80495262878,1974.90020248746,349.474179978,2767.52418136,1010.5782111378,834.22590553499,1845.68098693222,458.06521572744,1087.11424550184,516.81628912512,315.94089215238,587.04533707872,1239.54150617678,501.2173525464401,112.338263474308,807.31440460566
GO:0036342,712.6328639999999,1784.65863794897,310.78194789114,2694.8619328714,638.33372668674,1533.622064205,475.867347402,29792.373359892,1366.30280025696,1276.59190463862,536.06115966008,1551.62280000552,1367.7208327584,316.45336258096,841.33895677143,1625.32701635456,1172.36215110288,176.14564498192,888.39868255719
GO:0003756,5588.92635,7201.4493658364,1047.70208877576,3810.5124096414,13008.1624067529,25640.5787715,3375.741337875,5200.2369553218,6192.484350020421,7302.5498485238,5029.2339718648,9069.3808326798,5099.6099230368,544.45637567354,3001.6590235554,6481.873406349,9874.084627597202,730.213578028,973.43349776694
GO:0006457,52309.963736,39798.855528425,11810.1606162309,36699.37860864399,57378.058749999,93371.1342795,46174.4604644,44562.00895278,45498.18550512901,35895.96750496999,28693.39971524,48065.324362218,28903.295931552,7285.653499059101,25537.731151062,40418.05427457199,41011.018474068,5892.7626389548,37716.905135658
GO:0006986,24295.968672,24344.3002106035,10659.7102396488,23447.280020244,50699.348194302,88543.280826,21164.92553405,42590.91079537199,38786.706882903,32801.95045422899,12864.3977966712,40974.001216233,18662.2133978688,12459.853812153,17061.598391058,35133.183670726,27294.698861004,5927.3612122616,18974.954970342
GO:0015037,5915.883911999999,5973.3899200986,1807.4285189631,4268.129744417601,7602.776535591001,19650.13640205,2280.467783665,6660.7565166198,4825.01276995152,7857.3744924872,7106.0921184824,6654.505250292,4784.5157986368,790.54090391716,6014.3130119631,6027.0322336364,6458.0334873152,333.65471295516,2813.4074818542
GO:0016860,8441.653753999999,9363.1549646302,1430.49520737123,5502.1193359496,15337.4889816756,28026.2139003,3930.44979759,9037.322128239,7349.081667926801,8318.4870818628,6205.465877564799,11427.9909475389,6661.2315918336,1901.0183005198,4792.3785326547,7535.8332619678,10736.4914673368,833.22612389928,2418.5902300455
GO:0016864,5588.92635,7201.4493658364,1047.70208877576,3810.5124096414,13008.1624067529,25640.5787715,3375.741337875,5200.2369553218,6192.484350020421,7302.5498485238,5029.2339718648,9069.3808326798,5099.6099230368,544.45637567354,3001.6590235554,6481.873406349,9874.084627597202,730.213578028,973.43349776694
GO:0035966,34169.95337800001,31649.314946235,13186.3154873901,32729.084170508,61335.84024061201,93441.5180391,23008.3002862,47057.906717652,42662.068018266,34468.61323058,17856.191567264,47084.844094473,22341.4008416736,15883.720942364,20551.88985798,39707.907879112,32452.54731094,7045.6778405768,33599.951670789
GO:0034702,759.320628,777.85138149118,1541.9130316788,3455.911614818,10683.6864085827,1585.33996698,555.0501194165,2401.9081435008,2321.0644629343496,1744.09174385762,1379.238726578,2790.6220341429,896.07346817088,766.51941162896,2798.3963963397,1571.2815214352,1748.2573831608,215.06734360648,3148.5960237753
GO:0034703,694.5879,751.15629700831,1303.02296785386,3426.0179958866,10392.446160936,1584.39650523,500.7271217665,2163.5783660052,2287.0512658770504,1598.47550188424,1278.32487178416,2680.9546038789,879.5580453177602,727.34089429221,2640.435666807899,1499.09514968864,1611.4416492044,212.7480185802,2920.0053272355
GO:1902495,961.395582,3197.7795586709,1689.5917621407,3577.49360014,11472.4625720427,1652.674324686,1054.742987346,2760.7562726826,2979.24884976974,8296.3979791962,1720.84726282136,3080.9030140746,6067.1324747424,826.7649938890099,3021.8328994464,2702.8888790956,2271.5441586716,233.17190039244,4996.9598411418
GO:1990351,1315.945708,3866.3818450514,1923.6388683567,5149.2515271208,11896.8753263823,3123.86766846,1391.213202546,3185.7837887208,3800.60315617199,8404.2146924585,2106.3810761504,3658.9849272243,6562.0408000128,901.90823057995,3376.0208088867,3243.6237820976,2664.5435375916,332.05711380628,5280.7814125332
GO:0006754,10369.743836,15423.8704135936,6742.058976965401,16431.3259514062,15536.527795683,8301.66676878,3241.100396585,9176.798020428,10242.4145404579,9648.9033149792,10907.1554941352,23729.665654023,10907.7389784288,12678.857361401,14500.4772168711,7211.368438289599,11806.274153944,1546.40926474348,18533.938122693
GO:0009124,11660.101976,17540.4160514756,7773.3676739895,19080.991178576,18268.2145209645,9990.58828152,3746.50757178,11368.1777355294,11386.208640325,10401.3344609848,12124.7569244856,26586.736879542,12250.7235699648,14323.437076168,15771.4874651451,8515.4086696132,12885.4463103,1684.9525679924,20240.538667587
GO:0009127,11041.035592,16202.2698117845,7437.552280144799,18195.8145978736,17333.2618532451,9180.13719315,3491.306615970001,10285.9308014424,10857.9085203436,9920.910741892902,11379.257403068,24916.773472725,11470.7336370624,14109.664117252,15443.0108664819,8044.370196489001,12348.181373068,1636.0470381824,19194.380990442
GO:0009145,11914.831944,16827.9397548727,7714.5140775219,19218.437283634,17348.6789824266,8414.02333233,3540.01536957,9687.0112777668,11131.990653438,11525.8764527596,12168.1486190656,25418.987644287,12094.8351508416,12907.822866807,15477.8599107678,7702.6752472128,11904.9662477056,1612.5424951296,19088.894601189
GO:0009156,11244.638162,16828.586960993,7656.8818098069,18701.8176462162,17646.5128066965,9942.26571261,3690.829038415,11206.751511987,11319.0581951557,10324.6552157282,11741.858207184,25796.524996563,11924.5193989632,14239.492124803,15726.3525895476,8464.8058489052,12709.355303028,1680.922780776,20160.842649024
GO:0009168,11041.035592,16202.2698117845,7437.552280144799,18195.8145978736,17333.2618532451,9180.13719315,3491.306615970001,10285.9308014424,10857.9085203436,9920.910741892902,11379.257403068,24916.773472725,11470.7336370624,14109.664117252,15443.0108664819,8044.370196489001,12348.181373068,1636.0470381824,19194.380990442
GO:0009201,11988.44394,16835.0598103391,7815.818977296,19317.276356514,17429.912037126,8471.66998986,3552.74262034,9737.7238222644,11117.4920549674,11501.6735286351,12222.0372823576,25435.168705302,12060.9787016736,12873.182961023,14991.1370877567,7654.767021958199,11918.1638025112,1616.3364474064,19049.440829265
GO:0009206,11914.831944,16768.8228080548,7714.5140775219,19165.63198337,17348.6789824266,8400.63007014,3540.01536957,9669.4683940506,11065.4078611934,11484.8736464484,12142.0753594216,25332.617929683,12033.0017473056,12872.479614577,14927.419366431,7641.647467140199,11875.575965578,1612.5424951296,18995.864714232
GO:0015985,4899.207726,12347.6845322762,4565.2910402385,11957.2386387164,11017.8284782905,5696.784732870001,2038.367937695,4875.794798946,6785.6244230445,8152.240392583701,8322.8944541632,15907.4499571389,8604.4741257696,2622.6611232932,10676.3076709458,4418.038733061,9127.8692147844,1125.4901338362802,5843.4650418144
GO:0015986,4899.207726,12347.6845322762,4565.2910402385,11957.2386387164,11017.8284782905,5696.784732870001,2038.367937695,4875.794798946,6785.6244230445,8152.240392583701,8322.8944541632,15907.4499571389,8604.4741257696,2622.6611232932,10676.3076709458,4418.038733061,9127.8692147844,1125.4901338362802,5843.4650418144
GO:0016469,6816.747710000001,13832.6180353521,6246.714492414,20828.390770302,16480.5942277359,8101.74261204,3082.622275785,10451.0786648172,9421.5997581401,11374.1578810453,10031.5938714872,19930.4450478234,9652.4119660608,4499.7245314648,14948.4886760157,7721.5074665878,12270.60697556,1273.52771954748,10045.6733962158
GO:0019829,4605.905454,10436.1112381823,4361.5879466115,14990.993890943,14163.3946552401,3202.13256132,2299.00692125,7725.9451977744,6373.607074822,7740.561230755199,6486.624659796,11336.8111585305,7021.381181769601,3419.1061018719,9697.3076142072,4961.757932108801,7902.7719515976,892.0499043832001,9519.9820653462
GO:0022853,5230.65266,10792.737092826,4523.2779998406,15993.8498216528,15033.9557775942,3437.90078709,2463.773729735,8490.6639356466,6735.4733871244,7938.545584257699,6848.604502392,12317.8332591729,7257.0265354848,3549.5465754375,10273.0961149362,5485.7839232996,8375.6093138156,910.403260768,9678.7030736235
GO:0042625,5230.65266,10792.737092826,4523.2779998406,15993.8498216528,15033.9557775942,3437.90078709,2463.773729735,8490.6639356466,6735.4733871244,7938.545584257699,6848.604502392,12317.8332591729,7257.0265354848,3549.5465754375,10273.0961149362,5485.7839232996,8375.6093138156,910.403260768,9678.7030736235
GO:0044769,3573.141562,9124.7533554616,3575.382460102201,12706.70589144,9063.9922713012,2150.593214385,1862.73984451,4347.014897298,3438.1478732078795,6438.222853400001,5235.9886804168,8137.5884255988,6001.5129251424,2073.5004213693,7438.9056345279,3407.8500193106,6202.942175221599,755.75714836476,7244.5711363389
GO:0090662,5539.469782000001,11350.7881316454,4726.6383702021,17056.9399159198,15705.551249334,3661.47279729,2627.02369571,9158.8707260394,7178.192896106799,8313.375488908801,7290.4375104952,12793.6528150068,7605.220586207999,3966.235381856,11157.0822003849,5988.015331589801,9007.9482552696,954.07916377724,10080.844114341
GO:0099131,5539.469782000001,11350.7881316454,4726.6383702021,17056.9399159198,15705.551249334,3661.47279729,2627.02369571,9158.8707260394,7178.192896106799,8313.375488908801,7290.4375104952,12793.6528150068,7605.220586207999,3966.235381856,11157.0822003849,5988.015331589801,9007.9482552696,954.07916377724,10080.844114341
GO:0099132,5235.521936,11282.1213691509,4564.9483154649,16883.5493355788,15348.5369441712,3631.2127698,2535.01547087,8995.028901820198,7137.376336249399,8206.1493406481,7219.2960766968,12261.8532699861,7542.8754924096,3890.9902185737,11082.9092105511,5832.5523556728,8774.103458932801,946.61953706224,9947.6466547374
GO:0000413,2534.41042,2532.7776564662,615.5366795744101,2401.2482018762,2324.9602167678,13157.80455066,1292.5544329765,3445.521130438201,5101.6646410885005,3157.3752997933,2007.1881709216,1719.9661153704,1564.13958626784,307.32155886003,3515.7000521136,4423.4824721152,1816.9150765184,213.29007819008,2026.6609191486
GO:0003755,2534.41042,2532.7776564662,615.5366795744101,2401.2482018762,2324.9602167678,13157.80455066,1292.5544329765,3445.521130438201,5101.6646410885005,3157.3752997933,2007.1881709216,1719.9661153704,1564.13958626784,307.32155886003,3515.7000521136,4423.4824721152,1816.9150765184,213.29007819008,2026.6609191486
GO:0016859,2534.64911,2537.02572785188,655.85932446375,2479.6131562004,2511.7276071852,13251.30043776,1293.5974984235,3454.9218212934,5105.7624880362,3171.2588819384,2160.5335342072,1813.91913922569,1640.63807787744,400.07495797621,3552.960148880999,4430.5573738272,1825.3874214036,213.29007819008,2052.2728763733
GO:0018208,2615.612758,2714.20861090911,702.0827739043799,2452.8601988186,2506.0317206292,13298.66647725,1418.608471737,3863.360765674799,5172.736245832601,3182.7199510526,2052.0725531784,1883.54887683762,1604.49051839616,404.76041090375,3574.9197778086,4538.8825175168,1926.7541666448,723.7360019207999,2256.9502397883
